,department_Human Resources,department_Research & Development,department_Sales,educationfield_Human Resources,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Female,gender_Male,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Divorced,maritalstatus_Married,maritalstatus_Single,education,joblevel,stockoptionlevel,environmentsatisfaction,worklifebalance,jobsatisfaction,jobinvolvement,performancerating,businesstravel,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,attrition
3651,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,3,4,4,2,4,1,32,7,44030,2,20,10,3,5,0,0,6.733554216867223,0
3652,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,0,2,3,4,2,3,2,54,10,37610,3,12,26,3,14,1,12,6.824725568942222,0
3653,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,2,1,1,1,3,3,1,29,5,109340,6,17,11,2,9,0,7,6.167761044176667,1
3654,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,4,4,1,2,3,1,44,26,107610,3,11,24,5,20,14,17,7.622748772869167,0
3655,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,2,3,2,4,3,1,39,6,51750,4,17,9,2,2,2,2,6.448560910307778,0
3656,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0,3,4,2,2,3,1,46,4,138260,8,11,23,1,13,5,1,6.543579875055555,0
3657,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,4,1,2,4,3,1,35,23,63340,1,14,11,2,11,3,3,5.8205957161980555,0
3658,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,1,1,3,3,2,3,1,23,2,49360,0,19,5,2,4,1,2,7.018004239178889,0
3659,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,4,1,1,4,3,1,40,2,47750,3,15,15,3,5,1,0,7.205607987505556,1
3660,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,2,1,4,3,3,3,3,1,34,2,28180,1,13,10,2,10,8,6,10.175152833556389,0
3661,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,4,1,3,2,3,2,31,29,25150,1,14,7,3,7,7,7,6.1116555109325,1
3662,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,3,3,4,2,3,2,50,6,23420,1,12,32,2,32,13,9,9.946910977242222,0
3663,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,3,3,3,2,3,3,1,42,1,106850,4,11,4,2,1,0,0,6.382989736724444,0
3664,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,3,4,3,3,1,37,2,20220,1,12,10,1,10,3,7,7.6049453369030555,0
3665,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,3,3,1,4,3,1,29,1,23140,3,13,9,5,7,0,7,5.738057786702222,0
3666,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4,3,2,3,3,1,33,1,42560,1,13,5,1,5,0,2,6.6805087014725,0
3667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,4,3,4,2,4,1,45,3,35800,4,20,8,1,5,0,3,5.881665551093056,0
3668,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,2,2,4,1,4,3,3,2,42,1,31620,2,17,24,1,20,13,9,7.9025200803211115,0
3669,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,4,1,4,3,1,40,10,65240,0,13,9,2,8,7,1,5.722452030343334,0
3670,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,2,3,3,4,3,3,1,40,5,52310,1,12,21,4,21,7,7,7.963643462739722,0
3671,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,3,3,1,3,3,1,24,10,23560,0,13,2,5,1,0,0,5.849790272199722,0
3672,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2,4,3,4,2,3,0,40,7,28000,3,12,8,0,2,2,2,7.701337572512222,0
3673,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,1,3,2,4,4,1,45,4,118360,1,22,10,2,10,7,7,6.237834672021389,0
3674,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,3,4,3,1,35,10,109030,0,11,6,3,5,4,2,7.558993752788889,0
3675,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,4,3,2,4,4,1,32,22,29730,3,22,12,0,7,2,5,7.095277777777778,0
3676,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,1,3,2,4,2,3,1,36,9,142750,3,18,7,5,3,1,2,8.994060687193056,0
3677,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,3,3,3,3,3,1,48,12,55620,8,13,18,2,8,7,7,7.754132083891111,0
3678,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,1,3,2,3,4,3,1,29,23,45370,6,18,5,5,1,0,0,7.246830655956945,0
3679,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,4,1,33,9,76420,2,20,8,2,2,2,2,6.547140785363611,0
3680,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,3,2,2,3,1,3,3,1,30,1,179240,1,13,10,2,10,6,7,6.790409415439444,1
3681,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,3,3,3,3,3,2,38,9,52040,3,13,10,2,6,1,2,6.5216834002675,0
3682,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,4,3,1,3,3,1,35,7,22770,1,12,3,2,3,1,2,6.4986769299419445,0
3683,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,5,0,3,3,2,3,3,1,30,14,27950,3,13,9,4,4,1,3,5.9314212405175,0
3684,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,3,1,1,3,1,35,2,25320,1,13,1,2,1,0,0,9.550373717090556,1
3685,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,3,3,4,3,4,1,53,19,25590,0,25,34,2,33,1,9,6.276572958500555,1
3686,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,1,3,3,2,2,3,1,38,2,49080,4,19,7,3,5,1,4,7.426887550200556,1
3687,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,0,4,2,1,3,3,0,32,10,23800,4,13,9,5,6,1,2,7.0285051316375,0
3688,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,3,2,1,3,3,1,48,2,47650,8,12,10,4,8,7,6,6.743695894689722,0
3689,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,1,1,4,3,3,1,34,3,20440,1,11,1,2,1,0,0,6.821863007585833,0
3690,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,3,3,4,2,3,1,55,11,26930,1,18,36,6,36,2,13,6.2492090584558335,0
3691,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,1,2,2,4,3,3,1,34,2,65860,9,18,9,3,2,2,1,5.911398929049445,0
3692,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,1,3,4,3,3,1,26,4,32940,1,11,1,6,1,0,0,6.610930388219444,0
3693,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,3,3,2,4,4,1,38,14,41710,0,23,10,4,9,7,7,6.878472780008889,0
3694,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,2,4,2,2,3,1,38,2,27780,2,13,8,5,3,1,2,7.011537260151667,0
3695,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,2,3,3,3,3,1,36,1,23770,6,13,15,3,1,0,0,7.074697679607222,0
3696,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,2,3,1,2,3,1,29,10,24040,1,17,10,3,10,1,5,7.415803212851389,0
3697,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,1,3,3,4,3,1,35,12,23180,3,19,10,4,5,0,4,8.603617804551389,0
3698,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,4,3,3,3,3,1,39,2,20080,2,12,11,3,7,7,6,7.6516633199463895,0
3699,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,4,4,3,4,2,29,5,62440,1,22,6,3,6,1,3,6.405891343150278,0
3700,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,3,3,3,1,3,1,50,4,27990,4,12,27,0,1,0,0,9.113384649709722,0
3701,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,4,3,3,3,3,1,23,7,105520,2,11,4,2,2,2,2,6.526227130745,0
3702,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,1,3,1,3,3,2,36,21,23290,3,15,9,2,3,0,2,8.784087460954723,0
3703,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,1,4,3,4,3,3,1,42,8,40140,8,13,24,3,1,0,1,5.475846720214167,0
3704,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,2,2,3,3,3,1,35,4,74030,1,12,10,4,10,6,8,5.915734047300278,0
3705,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,2,3,3,3,2,34,25,22590,1,14,8,2,8,7,7,5.854021642123889,0
3706,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2,0,4,3,1,3,3,1,40,1,69320,1,13,5,5,5,1,2,6.073225122713056,0
3707,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,4,3,2,4,4,1,43,1,46780,5,25,8,0,6,0,2,6.442286925479444,0
3708,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,1,3,2,4,2,3,1,35,6,135820,1,17,1,3,1,0,1,6.984666443551944,0
3709,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,4,1,1,3,3,1,46,12,23320,1,11,27,2,26,0,12,6.2242904953144444,0
3710,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,3,3,2,3,3,1,28,1,24130,1,16,10,2,1,0,0,7.975767514502222,1
3711,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,2,2,3,2,3,0,22,17,97050,1,18,4,3,4,1,3,8.263554216867222,0
3712,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,2,3,3,2,4,2,50,3,42940,2,20,32,2,30,12,13,9.247437527889165,0
3713,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,3,1,2,3,4,3,3,1,32,3,47210,3,14,6,3,3,0,2,5.759625167335833,0
3714,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,3,2,2,2,4,3,4,1,44,10,25190,0,21,23,2,22,1,10,8.670331325301111,0
3715,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,2,2,2,3,3,1,30,4,21210,1,13,6,2,6,1,1,6.145695002231111,0
3716,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,3,3,1,3,3,1,45,29,29730,1,12,10,2,10,1,4,8.627533467201944,0
3717,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,1,3,1,2,3,0,45,2,58550,1,14,10,3,10,4,5,7.278759482373889,0
3718,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,4,3,1,3,4,2,31,7,36170,7,21,10,5,5,0,3,6.708553101293889,0
3719,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,3,3,3,3,3,1,36,18,67250,9,17,7,3,3,1,1,10.280705042391668,0
3720,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,5,1,3,3,4,2,3,2,34,28,103250,1,11,9,3,9,7,2,5.667801204819167,0
3721,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3,1,3,2,1,3,3,1,49,1,69490,1,14,10,2,9,1,4,6.990880187416111,0
3722,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,3,1,2,3,1,3,3,1,39,6,106090,2,17,10,2,7,7,7,6.135947121820556,0
3723,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,4,3,1,3,3,1,27,2,44470,1,13,7,4,7,0,7,5.824533690316667,0
3724,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,2,3,1,2,4,1,35,2,21570,1,25,16,1,16,1,10,7.206867469879445,0
3725,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,3,2,2,2,1,3,3,1,28,23,46010,0,15,6,2,5,0,0,7.057633868808333,0
3726,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3,3,4,3,3,1,21,3,170990,1,14,3,2,2,2,2,7.765475234270278,0
3727,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,2,4,4,2,3,2,18,3,24790,1,12,0,2,0,0,0,7.956104417670556,1
3728,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,3,4,3,3,2,3,1,47,25,148520,3,19,27,3,5,1,0,5.562127398482778,0
3729,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,3,3,3,3,3,1,39,2,72640,0,17,11,5,10,0,7,6.5429094154394445,0
3730,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,3,3,3,3,1,40,22,56660,1,14,18,2,18,14,12,7.220334672021389,0
3731,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,3,3,3,3,3,0,35,29,78230,1,13,15,3,14,2,9,5.8394076305219444,0
3732,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,3,2,3,4,3,1,37,29,78800,3,12,9,2,4,0,2,7.843922356090833,0
3733,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,1,1,3,3,3,2,39,2,131940,0,11,10,2,9,3,8,6.573371262828888,0
3734,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,2,4,3,4,2,3,1,45,28,50670,1,11,10,3,10,3,9,6.786386657741945,0
3735,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,0,4,4,3,3,3,1,38,2,50790,3,11,10,3,5,0,2,9.14074743418111,0
3736,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,3,1,4,3,1,3,3,1,35,2,23210,9,12,15,0,13,6,0,5.680264390896667,1
3737,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,1,2,3,3,1,37,22,174440,1,14,8,4,8,7,7,7.412976349843611,0
3738,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3,2,4,2,3,1,40,8,24040,6,17,18,2,4,3,3,8.695412762159723,0
3739,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,1,3,4,2,3,2,44,2,34520,4,11,14,2,10,0,2,8.518757251226946,0
3740,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,3,3,3,4,3,3,2,48,10,22700,2,14,23,2,2,2,2,6.724477911646389,0
3741,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,1,3,4,3,4,2,24,15,54880,1,22,6,6,6,1,3,8.504559348505,0
3742,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,3,1,2,3,3,1,3,1,27,10,194190,7,14,5,2,3,0,2,6.974590584560278,0
3743,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,4,2,4,3,4,2,27,7,28110,2,20,6,3,4,1,2,5.9697010263275,0
3744,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,2,1,1,1,3,3,1,40,16,36330,3,16,10,0,4,0,3,10.073468317715278,1
3745,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,3,3,3,2,3,1,29,20,41630,9,15,8,4,5,1,4,6.7040261044175,0
3746,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,2,3,1,2,4,1,36,23,21320,4,20,9,1,3,0,2,7.380757474341666,0
3747,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4,0,4,3,3,2,3,2,25,5,139730,1,14,7,3,7,0,7,5.675418340026667,0
3748,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,4,3,2,3,3,1,39,10,26840,4,12,7,2,5,1,0,6.205054663096667,0
3749,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,1,3,2,2,4,1,49,4,108450,3,24,27,4,4,1,2,7.374108656849444,0
3750,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,3,1,4,3,1,2,3,1,50,2,43770,5,12,19,2,14,1,11,7.6939491298525,0
3751,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,1,3,3,3,3,3,1,20,18,37430,1,13,2,2,2,2,2,6.243351182507777,0
3752,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,4,3,2,3,3,1,34,10,41480,1,11,11,3,11,7,9,7.506392235608889,0
3753,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,3,2,3,3,1,36,1,10510,2,14,15,2,4,1,3,5.569178937973889,0
3754,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,3,3,3,3,3,1,49,6,107390,2,11,30,3,15,2,12,8.344431057563334,0
3755,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,4,0,4,3,3,3,3,0,36,8,103880,0,14,4,2,3,1,2,7.462772199910556,0
3756,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,4,3,1,3,3,1,36,2,114160,6,16,13,2,5,0,4,5.933469433288612,0
3757,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,2,3,3,3,3,1,54,24,26000,3,14,36,5,10,4,7,7.1335296742525,0
3758,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,3,3,3,3,3,1,43,2,24220,1,11,14,2,14,6,11,7.3889279339577785,0
3759,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,4,4,4,2,3,2,35,17,54720,3,11,13,3,11,6,7,8.127777777777778,1
3760,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,1,4,4,4,3,3,2,38,19,24510,7,12,19,3,13,2,9,6.9255053547522225,0
3761,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,1,2,2,2,3,1,29,1,42400,1,14,10,2,10,0,9,9.87334337349389,0
3762,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,5,3,4,3,4,2,3,1,33,7,109990,1,18,6,3,6,0,4,6.227095046853889,0
3763,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,5,0,4,2,2,3,3,1,32,5,50030,0,13,10,5,9,1,6,6.376088799642777,0
3764,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,0,1,3,4,2,3,1,31,28,127420,1,11,10,4,10,0,2,6.955496430165,0
3765,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,4,2,1,2,3,1,49,2,42270,4,18,17,3,2,2,2,9.009924141008334,0
3766,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,4,3,2,3,3,2,38,29,39170,1,15,4,2,4,3,3,7.37564257028111,0
3767,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,3,1,2,3,2,2,4,1,47,1,183030,6,22,29,2,3,1,2,6.489901829540278,0
3768,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,3,3,3,1,3,1,49,21,23800,4,13,23,3,8,0,0,5.9794433288708335,0
3769,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,4,3,1,3,3,1,20,1,47770,1,18,2,3,2,0,2,7.195122713074444,0
3770,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,3,4,2,3,0,33,18,63850,1,13,7,6,6,1,2,9.437670682730834,0
3771,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,3,0,1,2,3,3,3,1,36,2,199730,6,12,10,2,3,0,2,5.794523650156111,0
3772,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,3,4,2,3,1,44,9,68610,4,12,8,2,2,2,2,8.03552543507361,0
3773,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,4,3,3,3,3,1,23,6,49690,1,12,5,3,5,1,2,7.849819277108333,1
3774,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,4,2,3,3,3,1,38,11,198450,7,11,7,3,0,0,0,6.811652164212222,0
3775,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,4,0,2,3,4,3,3,1,53,24,133200,3,11,11,2,4,1,2,7.477628290941389,0
3776,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,4,3,3,1,3,2,48,10,63470,2,12,19,3,9,7,7,9.602454261490278,1
3777,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,4,3,2,3,3,1,32,1,27430,1,19,1,2,1,0,0,7.3514212405174995,1
3778,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,4,3,4,3,4,0,26,18,108800,1,23,7,5,7,5,7,6.948871039714167,0
3779,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,5,2,1,3,2,3,3,1,55,23,23420,5,11,8,2,4,1,2,7.15859437751,0
3780,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1,2,4,4,1,3,1,34,28,176500,1,19,15,6,15,4,13,7.843039937527777,0
3781,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,3,4,4,2,3,1,60,17,40250,3,13,19,5,1,0,0,5.9981135653725,0
3782,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,0,2,3,2,3,3,1,33,3,97250,1,11,14,0,14,2,13,7.478154841588333,0
3783,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,1,3,2,4,3,3,2,37,13,119040,1,12,6,4,6,1,3,6.113123605533056,0
3784,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,3,4,3,3,1,34,7,21770,1,13,10,5,10,8,7,6.814511378848611,0
3785,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,3,3,4,3,3,1,23,12,75250,1,14,3,2,3,0,2,8.816842927264444,1
3786,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,3,3,4,4,3,1,44,1,48340,1,14,9,1,8,6,7,8.295401606425555,0
3787,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,3,0,1,4,4,3,3,2,35,13,20420,0,16,6,2,5,1,4,7.925203034359445,0
3788,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,2,0,4,3,4,1,3,1,43,25,22200,1,11,10,2,10,8,8,7.624027219990833,0
