,mean_time,totalworkingyears,age,businesstravel,yearswithcurrmanager,attrition
3943,6.509081883087778,10,39,1.0,9,0
3944,9.644905176260554,29,58,1.0,0,0
3945,9.6396240517625,8,32,2.0,3,1
3946,7.427329317268889,10,38,1.0,3,0
3947,5.724866131191389,28,49,2.0,3,0
3948,8.204400937081388,14,42,1.0,0,0
3949,5.924545961624167,1,27,2.0,0,1
3950,6.316165774207778,6,35,1.0,4,0
3951,6.223607764390834,5,28,0.0,4,0
3952,9.183703703703612,4,31,0.0,3,0
3953,6.683887773315278,5,36,0.0,2,0
3954,5.512371709058334,14,34,1.0,1,0
3955,6.602747657295833,9,34,1.0,1,0
3956,6.515682730923611,8,26,1.0,6,0
3957,7.555305667112777,6,29,1.0,2,0
3958,6.443955823293056,9,32,0.0,2,0
3959,6.571984605086945,10,31,2.0,7,0
3960,6.139275992860278,6,28,1.0,3,1
3961,6.893139223560833,20,38,1.0,0,0
3962,8.103776215975,10,35,1.0,9,0
3963,7.509177822400556,7,27,1.0,7,0
3964,7.086576305220833,8,32,1.0,0,0
3965,9.613430388219443,10,31,2.0,8,1
3966,7.258459393128056,9,54,1.0,3,0
3967,7.697535698348889,9,33,2.0,8,0
3968,7.308800758589722,10,43,1.0,9,0
3969,7.5855087014725,7,38,2.0,2,0
3970,7.945765283355556,35,55,1.0,4,0
3971,10.249177822400554,1,31,1.0,0,0
3972,5.869206827309167,21,39,1.0,10,0
3973,6.094735609103055,20,42,0.0,7,0
3974,5.754919678714722,13,31,0.0,8,0
3975,6.239421017402778,4,24,1.0,2,0
3976,6.771321954484445,5,23,1.0,4,0
3977,7.580697233377777,10,40,2.0,4,0
3978,5.939371932173056,15,40,1.0,10,0
3979,5.862107318161389,6,25,1.0,2,0
3980,5.773892235608889,12,30,1.0,7,0
3981,9.622736501561667,7,25,1.0,2,0
3982,7.512330432842222,25,47,1.0,11,0
3983,5.978999330655833,1,33,0.0,0,0
3984,7.7873940205263885,16,38,1.0,8,0
3985,6.820557786702222,3,31,1.0,2,0
3986,6.129713297634722,10,38,2.0,7,0
3987,9.567613788487222,9,42,1.0,2,0
3988,7.054612896028333,12,41,1.0,0,0
3989,7.021744756804722,14,47,0.0,12,0
3990,9.92305332440861,5,35,1.0,2,0
3991,5.899153279785555,4,22,1.0,2,0
3992,7.665615796519167,10,35,1.0,8,0
3993,8.341576305220833,10,33,1.0,1,0
3994,6.430785363676667,6,32,1.0,1,0
3995,5.967877063810556,8,40,1.0,0,0
3996,5.6826695671575,3,32,1.0,2,0
3997,7.5869433288708334,18,39,1.0,7,0
3998,7.817591477019167,20,38,1.0,11,0
3999,7.550871262828888,14,32,1.0,7,0
4000,8.791664435519722,16,37,1.0,8,0
4001,7.748540829986389,6,25,1.0,4,0
4002,6.450024542614722,16,52,0.0,0,0
4003,10.23490740740722,6,44,1.0,2,0
4004,7.765192994198889,2,21,1.0,2,0
4005,6.018392458723611,21,39,0.0,3,0
4006,7.870108210620001,1,23,2.0,0,1
4007,7.3656135653725,10,36,1.0,4,0
4008,7.613618920124722,18,36,2.0,2,0
4009,6.1229562695225,13,56,0.0,9,0
4010,7.006570727353611,24,42,1.0,14,0
4011,6.5562226684513885,14,56,1.0,8,1
4012,7.4955243195,21,41,1.0,10,0
4013,7.238873270861111,8,34,1.0,7,0
4014,7.260448460508611,15,36,0.0,11,0
4015,6.4926204819275,14,41,1.0,4,0
4016,6.313373493975833,4,32,1.0,2,0
4017,10.139349620705,9,35,1.0,7,0
4018,6.537607095046667,10,38,1.0,9,0
4019,6.956659973226111,12,50,2.0,1,1
4020,5.925027889335,8,36,1.0,0,0
4021,5.761374386434444,8,45,1.0,1,0
4022,5.77297188755,8,40,1.0,2,0
4023,8.034338464970833,10,35,2.0,2,0
4024,6.965866800535278,20,40,1.0,2,0
4025,6.307188755019999,4,35,1.0,1,0
4026,9.150149486836112,10,29,1.0,3,0
4027,5.551375502007778,5,29,1.0,4,0
4028,9.308866577420556,20,50,1.0,0,1
4029,7.355946006246944,21,39,1.0,6,0
4030,7.167089468986945,10,31,0.0,7,0
4031,6.917115127175278,5,26,1.0,0,0
4032,7.4518284248102775,17,36,2.0,3,0
4033,5.5774486836233335,9,39,1.0,7,0
4034,8.6537918340025,6,27,1.0,3,0
4035,6.185261044176667,17,49,2.0,8,0
4036,5.872723114680833,6,34,1.0,2,0
4037,8.069119812583612,8,41,1.0,5,1
4038,6.428675814368334,10,49,2.0,7,0
4039,8.08146140116,7,37,1.0,0,1
4040,9.307755466309445,8,33,2.0,0,0
4041,5.900523203926667,6,27,1.0,2,0
4042,7.107310352521111,8,32,2.0,6,0
4043,9.457829094154166,12,59,1.0,0,0
4044,5.978026550646945,1,30,1.0,0,0
4045,7.377986390004444,10,38,2.0,8,0
4046,7.337105087014722,17,36,1.0,7,0
4047,6.993518518518333,6,35,1.0,3,0
4048,5.960827755466111,5,31,1.0,3,0
4049,7.048124721106388,3,34,1.0,2,0
4050,9.65307340473,6,28,1.0,3,1
4051,7.532430834448888,10,29,1.0,8,0
4052,10.269859437750835,7,32,1.0,5,0
4053,9.259908522980556,1,22,0.0,0,0
4054,7.611329763498333,31,53,1.0,7,0
4055,9.631834002677223,6,38,1.0,2,0
4056,6.428858768406945,5,24,0.0,3,0
4057,6.10411869701,10,36,1.0,3,1
4058,5.920782016956667,13,34,1.0,11,0
4059,5.481305220883334,0,21,1.0,0,0
4060,7.455109326193611,8,34,1.0,3,1
4061,7.39439759036139,26,53,1.0,8,0
4062,8.96671240517611,10,32,2.0,7,1
4063,6.366503792949444,10,42,1.0,2,0
4064,6.91895693886639,24,44,1.0,17,0
4065,7.756750334671945,22,46,1.0,1,0
4066,6.133026550646944,7,33,1.0,0,0
4067,8.222566934404167,9,44,1.0,3,0
4068,5.815804328424722,10,30,1.0,8,0
4069,6.2988509593930555,19,39,1.0,0,1
4070,9.52797523427028,6,24,1.0,0,1
4071,6.116324185631388,6,43,1.0,4,0
4072,8.21322289156611,3,50,1.0,2,1
4073,6.634679830432777,2,35,1.0,2,0
4074,8.675217536813888,6,36,1.0,0,0
4075,6.299940874609445,10,33,2.0,3,0
4076,5.996275100401389,1,35,1.0,0,0
4077,7.287945113788333,1,27,1.0,0,0
4078,7.159543730477223,1,26,1.0,1,1
4079,6.232214413208333,9,27,2.0,7,0
4080,6.354235832217499,12,30,2.0,7,0
4081,5.724621820615556,23,41,1.0,8,1
4082,7.562011378848611,10,34,0.0,7,0
4083,5.5529651941097224,8,37,1.0,0,0
4084,8.79314591700111,14,46,2.0,8,0
4085,6.670779785809723,1,35,1.0,1,0
4086,8.8195225345825,23,48,1.0,0,1
4087,9.987248995983888,2,28,1.0,2,1
4088,9.026842927264445,9,44,1.0,3,0
4089,9.046835118250556,10,35,0.0,3,0
4090,9.555796519410833,5,26,1.0,0,0
4091,7.8992704149930555,15,33,2.0,12,0
4092,6.117572512271111,9,35,2.0,8,0
4093,8.171694556001666,4,35,1.0,2,0
4094,5.765799866131111,10,31,1.0,7,0
4095,6.781749219098611,7,37,1.0,7,0
4096,7.539396474787778,9,32,1.0,8,0
4097,5.984595046853889,10,38,2.0,9,0
4098,9.178020972779999,29,50,1.0,8,0
4099,6.7424631860775,28,59,1.0,9,0
4100,5.508211735831944,17,36,1.0,8,0
4101,7.815647032574722,21,55,1.0,2,0
4102,6.726166889781111,6,36,2.0,3,0
4103,6.245912539045,25,45,1.0,0,0
4104,5.569022757697222,5,35,2.0,2,0
4105,8.788284248103333,2,36,1.0,0,1
4106,6.525485274430833,20,59,2.0,3,0
4107,7.656813922355834,6,29,1.0,4,0
4108,5.762250111557222,1,31,1.0,0,0
4109,7.27375167336,10,32,1.0,9,0
4110,6.830069165550833,5,36,1.0,0,0
4111,5.651794957608056,11,31,1.0,8,0
4112,5.7102721999105555,16,35,1.0,8,0
4113,8.51558121374361,17,45,1.0,0,0
4114,6.093780678268611,16,37,1.0,2,0
4115,10.099602855867778,16,46,1.0,2,0
4116,8.806629852744168,10,30,1.0,0,0
4117,7.467976349843611,6,35,1.0,4,0
4118,6.239250334671945,24,55,1.0,0,0
4119,8.419452253458054,17,38,0.0,9,0
4120,7.658051093261667,5,34,1.0,3,0
4121,6.128060017849166,37,56,1.0,2,0
4122,5.938473895582223,3,23,1.0,0,0
4123,6.563278670236389,10,51,1.0,3,0
4124,7.313083444890555,11,30,1.0,8,0
4125,5.6240015618025,9,46,1.0,7,1
4126,7.227768853190278,22,40,2.0,11,0
4127,9.61010821062,11,51,1.0,0,0
4128,7.765958277554445,11,30,1.0,7,0
4129,8.849914100847778,21,46,2.0,5,0
4130,6.974785809906111,12,32,1.0,7,0
4131,7.045547746541667,16,54,1.0,3,0
4132,7.492128514056112,4,24,1.0,2,0
4133,5.670995091476945,5,28,0.0,4,0
4134,6.860615796519166,38,58,1.0,8,0
4135,6.168944667558889,17,44,0.0,2,0
4136,9.853332217759721,7,37,1.0,2,1
4137,7.486613119143056,1,32,1.0,0,0
4138,7.149526996876389,16,34,1.0,10,0
4139,7.503563141454444,17,37,0.0,0,0
4140,6.742746541722222,30,59,0.0,2,0
4141,9.384881749218888,28,50,2.0,7,0
4142,8.240603525211943,6,25,1.0,3,1
4143,7.067743195002222,2,25,1.0,1,0
4144,6.061646586345278,1,22,1.0,0,0
4145,6.960652610441667,23,51,2.0,8,0
4146,7.71734605087,9,34,2.0,6,1
4147,7.754089692101667,23,54,0.0,4,0
4148,6.044120928156945,6,24,1.0,2,0
4149,5.561284024988611,12,34,1.0,0,0
4150,5.8127086122266665,12,37,1.0,3,0
4151,7.294038375725,14,34,1.0,8,0
4152,7.570522088353333,10,36,2.0,8,0
4153,7.3495716198125,7,36,1.0,0,0
4154,8.370841142346945,25,43,2.0,12,0
4155,7.5125223114680555,10,30,2.0,9,0
4156,6.408486166889722,8,33,0.0,7,0
4157,8.811875278893334,7,56,1.0,3,1
4158,6.517942882641667,23,51,1.0,15,0
4159,8.15506358768389,12,31,1.0,7,1
4160,7.541241633199444,5,26,1.0,3,0
4161,7.2587204373047225,40,58,1.0,6,1
4162,9.105522088353332,0,19,1.0,0,1
4163,5.8420872378399995,3,22,1.0,1,0
4164,7.08067826863,16,49,1.0,11,0
4165,7.608975903614444,18,43,2.0,2,0
4166,6.682018072288889,16,50,2.0,1,0
4167,7.700273315483889,4,31,1.0,2,1
4168,7.437853636769167,12,41,1.0,7,0
4169,7.651898705934722,8,26,1.0,7,0
4170,6.342000223114444,7,36,1.0,1,0
4171,6.728833110218611,18,51,2.0,3,1
4172,7.651161311914167,17,39,1.0,9,0
4173,7.3217224453366665,6,25,1.0,2,0
4174,9.495967202141665,12,30,1.0,7,0
4175,7.272259036144445,10,32,1.0,4,1
4176,7.252043730477222,9,45,1.0,3,0
4177,10.175447344935277,19,38,1.0,2,0
4178,6.4921407853636115,5,30,1.0,4,0
4179,5.975236501561667,9,32,2.0,7,0
4180,6.474336233824166,8,30,1.0,2,0
4181,5.9278391343150005,6,30,1.0,2,0
4182,7.02755243195,21,41,2.0,7,0
4183,7.717887103971389,7,41,1.0,4,0
4184,5.801181392235556,1,19,1.0,0,0
4185,6.663478357875833,20,40,2.0,13,0
4186,7.108023203926666,10,35,1.0,6,0
4187,10.283344489067222,13,53,1.0,5,0
4188,6.378786256135555,20,45,1.0,15,0
4189,7.779303882195277,9,32,2.0,7,0
4190,5.615671575189444,10,29,0.0,9,0
4191,6.9954596162425,10,51,1.0,0,0
4192,9.640771976795833,9,58,1.0,0,0
4193,5.93510821062,15,40,1.0,11,0
4194,6.713056671128889,6,34,2.0,2,0
4195,7.101197010263055,2,22,1.0,2,0
4196,5.980609103078889,6,27,0.0,2,0
4197,6.0388688085675,5,28,1.0,2,0
4198,6.033892235608889,21,50,1.0,4,0
4199,5.836255020080277,13,41,1.0,8,0
4200,6.5307608210619446,12,30,1.0,4,0
4201,5.728768406961112,12,38,1.0,7,0
4202,6.4094277108433335,8,32,1.0,4,0
4203,8.522660642570278,6,27,1.0,1,0
4204,7.12694667559111,1,19,2.0,0,1
4205,7.020255466309444,13,36,2.0,2,0
4206,6.333652387326945,12,30,0.0,10,0
4207,7.539836010709444,9,45,1.0,3,0
4208,7.7661345381525,19,56,1.0,2,0
4209,6.514405399375278,4,33,1.0,2,0
4210,6.607726461401111,1,19,1.0,0,1
4211,6.736903168228333,24,46,1.0,7,0
4212,7.304058456046389,2,38,1.0,1,0
4213,10.242695225345555,7,31,1.0,2,0
4214,5.669370816599723,9,34,1.0,2,0
4215,9.556190316822779,4,41,1.0,2,1
4216,6.257835787594722,5,50,1.0,2,0
4217,5.830906961177778,5,53,1.0,3,0
4218,7.27698237394,8,33,1.0,6,0
4219,5.876051985720556,21,40,1.0,9,0
4220,5.832150825524167,36,55,1.0,15,0
4221,6.416437974118612,10,34,2.0,9,0
4222,6.926446898705834,21,51,1.0,0,0
4223,5.728585452922778,34,52,1.0,9,0
4224,7.066973449352777,7,27,1.0,3,0
4225,8.745681615350277,8,35,1.0,1,1
4226,7.442112896028333,7,43,0.0,2,0
4227,5.850547746541666,22,45,0.0,8,0
4228,9.769616242748612,8,37,1.0,7,0
4229,5.864801427933888,10,35,2.0,2,0
4230,6.131379964301389,11,42,0.0,2,0
4231,5.9434694332886115,14,38,1.0,0,0
4232,6.852812360553055,9,38,1.0,7,0
4233,6.2728569834894445,6,27,2.0,0,0
4234,9.501503792949444,7,49,0.0,7,0
4235,10.058450468540556,5,34,2.0,0,0
4236,10.262244533690279,15,40,1.0,7,0
4237,7.705829986613056,17,38,1.0,0,1
4238,6.103979250334444,10,29,1.0,9,1
4239,7.827511155733888,4,22,1.0,2,0
4240,7.318124721106389,8,36,2.0,7,0
4241,5.636912092815555,5,40,0.0,2,0
4242,5.624191209281389,17,46,1.0,3,0
4243,7.202362784471111,14,32,1.0,8,1
4244,7.6112918340024995,12,30,0.0,8,0
4245,5.847835787594722,7,27,2.0,7,0
4246,6.285371485943611,16,51,1.0,7,0
4247,7.947584783578612,8,30,1.0,4,1
4248,8.860967202141666,16,41,1.0,0,0
4249,6.458857652833333,9,30,2.0,1,1
4250,7.471628737170834,7,29,1.0,5,1
4251,6.2370716198125,23,45,0.0,8,0
4252,6.2555176260597225,16,54,1.0,5,0
4253,7.377579205711666,16,36,1.0,7,0
4254,7.284156626505833,7,33,1.0,1,0
4255,10.026699018295279,10,37,2.0,7,0
4256,6.616015171798055,17,38,1.0,13,0
4257,5.538792949575833,6,31,0.0,4,0
4258,5.743766175814167,7,59,1.0,0,0
4259,6.623029897367223,13,37,2.0,8,0
4260,6.021651048638889,11,29,2.0,1,0
4261,5.618215082552223,10,35,2.0,8,0
4262,8.068883311021667,4,29,1.0,1,1
4263,7.1993429272644445,6,52,1.0,2,0
4264,5.830821062025833,22,42,1.0,15,0
4265,6.187805667112778,7,59,1.0,2,0
4266,7.214694332886944,32,50,1.0,6,0
4267,10.213859883980277,8,33,1.0,4,1
4268,8.819234716644166,22,43,1.0,9,0
4269,6.555451807228889,13,33,1.0,7,1
4270,8.631928826416667,33,52,0.0,12,0
4271,7.658978134761112,6,32,1.0,2,0
4272,9.808628960285557,4,32,1.0,2,1
4273,6.0840528781791665,7,39,1.0,2,0
4274,5.599307228915555,4,32,0.0,2,0
4275,5.983964747880278,17,41,1.0,0,0
4276,7.073958054439722,9,40,1.0,7,0
4277,6.430226461401111,25,45,1.0,7,0
4278,7.063715975011111,9,31,2.0,2,0
4279,6.180004462293612,2,33,1.0,2,0
4280,5.848132530120277,13,34,1.0,9,0
4281,7.457330432842222,17,37,1.0,2,0
4282,7.831736947791111,9,45,2.0,2,0
4283,6.7974966532797225,17,37,2.0,0,1
4284,6.8283857652833335,20,39,2.0,8,0
4285,7.117083891119999,6,29,1.0,5,0
4286,8.316921017402777,10,42,1.0,2,0
4287,5.897196564033888,10,29,1.0,2,0
4288,7.149525881302778,5,25,1.0,2,0
4289,9.187611557340277,10,42,1.0,8,0
4290,6.511790495314444,10,40,1.0,9,0
4291,7.10986213382966,3,24,2.0,1,1
4292,6.115502884833207,21,39,1.0,7,1
4293,9.047401754130412,2,26,1.3627228758663368,1,1
4294,6.647616504574531,8,29,1.90690386550148,0,1
4295,5.883861931201228,9,47,1.0,6,1
4296,7.261107924761954,1,23,1.0860917099708507,0,1
4297,9.131854848251411,7,32,1.0,0,1
4298,6.426419164392215,8,36,1.0,0,1
4299,7.384698064061312,6,45,1.8859622434447996,0,1
4300,9.401893854080155,6,25,1.0,4,1
4301,6.750379111062329,21,39,2.0,5,1
4302,6.861530951649978,16,38,1.2447800069112478,1,1
4303,8.848015561043058,3,35,1.2997569113510312,2,1
4304,7.501038433995659,5,24,1.6578086364921738,3,1
4305,8.48008773281561,8,34,0.1669731546139419,3,1
4306,7.468154437588198,5,25,1.0,3,1
4307,8.989639720750748,6,31,2.0,4,1
4308,9.91344589811341,1,32,1.0,1,1
4309,8.696319909133905,23,48,1.0,0,1
4310,6.107756729709284,5,24,1.0,0,1
4311,8.052828068709463,0,24,1.4630734747180134,0,1
4312,9.250659281362308,6,28,1.0,1,1
4313,6.774318823948943,4,52,1.0,0,1
4314,9.572895283048561,4,23,1.0,3,1
4315,7.733533723000328,5,23,1.0,2,1
4316,10.098340415246351,5,42,1.0,1,1
4317,10.107968839891395,3,28,1.0166856200595018,1,1
4318,8.856698822791142,23,42,1.0,8,1
4319,9.761722064457055,10,31,2.0,8,1
4320,8.62710149999283,18,43,0.25793105322100796,1,1
4321,10.093122030289857,7,32,1.0659754811323512,3,1
4322,7.028706557223062,3,29,1.0,0,1
4323,6.954525774872735,4,24,1.0,0,1
4324,7.973526620900987,1,32,1.0,0,1
4325,7.611721869696258,18,36,1.0,14,1
4326,9.206978360942205,2,28,1.2637310476878727,1,1
4327,7.835024814056325,5,23,1.0,2,1
4328,8.799614139166843,3,22,1.0,1,1
4329,10.130449398073077,7,35,1.0,1,1
4330,8.067158414202584,1,27,1.0,0,1
4331,8.601485662494849,2,29,1.0,0,1
4332,9.645462795703374,8,32,2.0,3,1
4333,9.166127968350835,10,47,0.0,9,1
4334,7.868429690253697,9,28,1.0,6,1
4335,8.184818506880921,7,30,1.0,4,1
4336,6.4321554619099,8,30,1.0,2,1
4337,8.411962036616115,4,22,1.0,1,1
4338,6.022545216072489,4,22,2.0,2,1
4339,7.120029649238898,2,22,2.0,1,1
4340,8.34109735286334,7,37,1.0,0,1
4341,7.015536228658832,1,32,1.0,0,1
4342,7.8728577248614195,1,28,1.901626108585095,0,1
4343,7.197388936254886,4,24,1.0,0,1
4344,6.564109465964544,9,36,1.0,2,1
4345,7.728236949880686,1,21,1.0,0,1
4346,8.538770333285537,8,30,1.0,5,1
4347,9.097931147360857,8,36,1.2477536788358528,0,1
4348,10.291171947110309,8,37,1.0,2,1
4349,5.756689027111646,5,28,1.0,1,1
4350,6.77166814054851,21,39,2.0,5,1
4351,9.117442814679412,5,35,1.0,2,1
4352,6.735555121730772,1,19,1.0,0,1
4353,7.237119989311914,3,25,2.0,2,1
4354,7.439051946739389,8,26,2.0,7,1
4355,8.289919729594445,3,26,1.7427152600049671,1,1
4356,6.529708620068714,10,31,2.0,7,1
4357,9.487440561250047,5,26,1.0,2,1
4358,6.761611789885538,9,33,1.0,0,1
4359,8.125705359492391,0,21,1.7764187426621052,0,1
4360,10.05604960509432,16,36,1.0,2,1
4361,6.005312540103655,12,35,1.273262364129955,5,1
4362,8.17621752693389,10,35,1.0,7,1
4363,5.655557946738345,10,44,1.0,5,1
4364,7.603538707901249,24,55,1.0,4,1
4365,9.18863633634662,26,45,1.0,11,1
4366,7.670363022467372,2,23,0.17970546103961937,1,1
4367,7.178458510070844,10,42,1.0,5,1
4368,7.052928767411004,8,28,0.2962023663414144,7,1
4369,9.81612835791579,5,33,1.0,2,1
4370,6.525316857232549,11,34,1.2327635182810832,7,1
4371,9.053624518888823,6,28,1.0,2,1
4372,6.681060116947218,8,33,1.0,3,1
4373,7.232433259284375,14,39,1.065358137017176,0,1
4374,6.7538394114758615,2,27,1.6077031900898784,0,1
4375,7.500315880858191,8,40,1.0,4,1
4376,8.977175140848935,8,26,2.0,0,1
4377,7.429283400021383,7,38,1.0,4,1
4378,7.6657292378102175,9,34,2.0,0,1
4379,6.633531216190961,1,19,1.0,0,1
4380,6.0873937763189625,6,28,1.0,3,1
4381,7.202641372656316,6,31,2.0,4,1
4382,7.774327213137211,17,49,1.901767026663833,3,1
4383,7.272157072204028,1,30,1.0,0,1
4384,6.471557126842868,2,30,1.0,0,1
4385,7.5842114047023035,7,38,1.0,3,1
4386,9.139205496941178,11,39,0.0,0,1
4387,6.465444225387187,5,56,1.0,0,1
4388,7.452878518475766,1,23,1.939245440684531,0,1
4389,8.326666450164922,4,35,1.5532574818795997,1,1
4390,7.689719548999005,3,21,2.0,2,1
4391,6.983587942641533,1,22,1.0,0,1
4392,5.850125274278324,6,33,0.056823809556446614,2,1
4393,8.139853092686687,4,32,1.0,2,1
4394,7.92971942870801,13,35,2.0,7,1
4395,8.145854376072908,1,32,1.0,0,1
4396,7.941019575890372,2,31,1.0,1,1
4397,7.529028932584963,4,47,1.0,0,1
4398,6.012008866942367,10,42,1.0,5,1
4399,8.0989257136692,10,42,1.4698836390752994,7,1
4400,8.168004542015728,1,26,1.0,0,1
4401,6.767641271851001,6,25,1.9888789791914558,3,1
4402,6.158843096842314,6,28,1.1219901291990042,0,1
4403,7.35787866394603,7,29,1.0,3,1
4404,8.835338496361775,5,34,2.0,2,1
4405,6.156958200723418,9,30,1.0,1,1
4406,7.270991679952092,13,45,1.0,2,1
4407,7.218577665701859,7,36,1.0,0,1
4408,7.849403495470263,9,34,2.0,6,1
4409,7.8120985202780995,1,30,1.1170511646766825,0,1
4410,7.628544726041362,10,32,1.5341661601383878,4,1
4411,7.072545519549739,8,41,1.0,2,1
4412,8.814061511328072,4,30,1.4203765591392663,2,1
4413,9.030139530779948,0,19,1.0,0,1
4414,8.132518054154703,7,30,1.0,3,1
4415,7.804955004956951,7,28,1.7881078043537264,1,1
4416,7.2049388288175065,19,39,1.8298923753371086,11,1
4417,6.975268670618137,4,25,1.2126278727353133,1,1
4418,8.366847687983736,8,34,1.0,0,1
4419,7.63187509115871,5,31,1.418526238162575,4,1
4420,7.509527162670933,17,35,1.3424586501945175,6,1
4421,9.925520930890059,7,29,1.0,7,1
4422,6.462905862205993,5,28,1.5868764932024042,4,1
4423,7.2762319282195955,11,34,2.0,7,1
4424,8.862805743158745,7,33,1.0,2,1
4425,8.874698832594184,5,35,1.0,2,1
4426,9.51614767834664,5,49,1.7023445541164568,2,1
4427,7.755404369000209,3,36,2.0,0,1
4428,7.328364169918569,8,34,1.0,3,1
4429,9.135619263112112,6,31,2.0,5,1
4430,6.309642627422529,12,36,1.3291383638507255,7,1
4431,6.932684747709259,1,29,1.8483316424652285,0,1
4432,6.366073490724327,5,28,1.627716611510511,4,1
4433,7.701589202199496,13,46,1.0,7,1
4434,9.676176371842457,5,33,1.0,2,1
4435,8.025817570389002,11,33,1.0,0,1
4436,7.590686491112018,35,54,0.8277350882598694,4,1
4437,9.78141240092315,14,39,1.0,2,1
4438,10.292687193699583,6,24,1.0141196565493655,3,1
4439,7.628649944512821,6,26,2.0,2,1
4440,10.050063132361696,4,32,1.0004955643068225,1,1
4441,7.074746003393665,4,24,1.0,0,1
4442,7.731058054871075,6,31,1.4130954847821742,3,1
4443,6.711569643076489,9,30,2.0,1,1
4444,6.777230116564728,2,29,1.0560015601668709,2,1
4445,6.470530843400772,1,29,2.0,0,1
4446,7.627536133403216,6,39,1.1140527717387696,3,1
4447,8.019054739030082,31,58,1.0,9,1
4448,6.555004102798432,25,47,2.0,10,1
4449,5.790791309006316,6,32,0.0,2,1
4450,6.020682115436054,1,24,1.0,0,1
4451,9.037914185102139,22,40,0.0,0,1
4452,7.4465947603029905,1,21,1.0,0,1
4453,6.100704891587257,6,28,1.0605890497593,0,1
4454,7.9792113643349545,9,29,1.0,6,1
4455,7.915595501295207,1,29,2.0,0,1
4456,9.802479575777568,1,28,1.0,0,1
4457,6.434885578483886,27,45,1.0,2,1
4458,8.608403876385307,2,35,1.0,0,1
4459,9.347286168281412,9,47,2.0,3,1
4460,6.26500336436266,5,28,2.0,2,1
4461,7.866606480907312,4,31,0.020415715448620975,2,1
4462,7.624949677024077,6,33,1.0,2,1
4463,5.690569472303944,23,41,1.0,8,1
4464,6.484927059743142,6,28,1.4181942633409783,0,1
4465,9.190771484073542,19,48,1.0,0,1
4466,6.791869568284606,8,27,1.1309830189032293,3,1
4467,7.722700114465,16,34,1.1986061364737957,6,1
4468,9.051256892657536,4,37,1.0,1,1
4469,5.649360118446379,18,38,1.2051264746052035,6,1
4470,6.213808068594961,1,21,1.0,0,1
4471,6.505641297845011,4,23,1.0,1,1
4472,10.233045572860949,1,23,1.0,0,1
4473,6.679388027601819,8,33,1.0,3,1
4474,7.455366525175211,13,37,1.2048306018519606,0,1
4475,8.794185202178763,7,56,1.0,3,1
4476,7.125365064213975,22,44,1.0,2,1
4477,5.889475391452736,6,30,1.9924416697860146,6,1
4478,6.149920744658926,15,37,1.0,0,1
4479,9.632816484342545,8,26,1.0,4,1
4480,6.274541800940669,15,37,1.0,0,1
4481,8.906874376924655,0,18,2.0,0,1
4482,6.282052618803421,25,47,2.0,10,1
4483,9.12857767396509,12,40,1.5594926522313934,4,1
4484,8.602941026543945,5,34,1.0,2,1
4485,8.41865172221048,0,22,1.302149951643317,0,1
4486,7.824189922379807,5,43,1.0,3,1
4487,5.648490057064518,10,44,1.0,5,1
4488,7.893446134895343,6,43,2.0,0,1
4489,7.428233223449863,9,32,1.6104585465524235,3,1
4490,8.583447871730277,7,28,1.3390690137103185,0,1
4491,6.927389080603628,5,41,0.0,0,1
4492,7.543024624082091,20,43,1.0,1,1
4493,8.42354377126168,10,43,1.3916342067219543,7,1
4494,6.9323984199550805,15,36,2.0,9,1
4495,6.595693406690463,1,29,1.0,1,1
4496,9.20041089315637,7,40,1.9226923752243712,2,1
4497,9.466653494672949,8,31,2.0,6,1
4498,9.170363797752243,11,39,0.0,0,1
4499,5.7929243130679335,33,52,1.0,9,1
4500,5.892489668313284,10,29,1.0,0,1
4501,8.637932746180676,6,33,2.0,3,1
4502,7.493267925183652,1,26,1.0,1,1
4503,6.685857079867548,11,45,1.7713673785441868,0,1
4504,7.887090939737294,3,22,1.0,1,1
4505,7.115176097164964,7,29,1.756803619658709,0,1
4506,6.018298569422581,4,27,1.0,0,1
4507,9.851106278041218,4,49,1.9922790579242902,0,1
4508,9.94336503757573,14,40,1.0,2,1
4509,7.480989108990462,7,29,1.0,5,1
4510,7.9220483663227474,14,47,1.3088167281876868,5,1
4511,7.095659079157132,24,56,1.0,5,1
4512,7.601821601806366,10,28,1.0,7,1
4513,8.121455397937991,7,37,1.0,0,1
4514,8.872575245439178,22,42,1.0,8,1
4515,5.810959497698159,16,36,1.28614261692206,5,1
4516,6.557237873973036,6,28,1.1182383765112263,0,1
4517,5.685340385469959,23,41,1.0,8,1
4518,7.516586283658065,18,39,2.0,11,1
4519,7.645572556777536,1,20,1.8246480374393628,1,1
4520,5.8637477657592605,7,30,1.7182537284580879,2,1
4521,7.784034383637888,8,32,1.686991584771233,5,1
4522,8.115593598359558,5,37,2.0,0,1
4523,6.384105089502019,13,55,1.0,2,1
4524,7.700722486563543,11,41,1.0,5,1
4525,7.738330600952072,5,26,1.5390059372282991,3,1
4526,8.348763742472286,1,22,1.6983132743632612,0,1
4527,7.955242936407605,1,19,0.0,0,1
4528,7.592498093811207,1,23,2.0,0,1
4529,5.807979814824856,17,37,1.2674161899798149,5,1
4530,6.423557321891502,18,38,1.0662663432815316,0,1
4531,7.760349345549578,4,24,1.4699016046729712,2,1
